,Date,Score,reviews
214,2018年12月4日,5,超想要好萊屋的明星
215,2018年12月4日,5,特定的藝人拍特定的片結果都不錯
216,2018年12月4日,5,還好藝人沒有體力限制
217,2018年12月4日,5,之前都是我爆肝，現在換他們爆肝
218,2018年12月4日,5,最近手氣不賣了很多大賣片
219,2018年11月20日,5,邀請碼：SPQV7T7TXU6W歡迎新朋友一起簽約
220,2018年11月22日,5,64BWNTX69SAW新手邀請碼拿五星
221,2018年11月20日,4,拜託幫忙輸入邀請碼0YNWVKWYSS6W
222,2018年11月22日,4,FV06YK27FM8W 快輸入邀請碼加我做朋友啦！😀😀
223,2018年11月26日,5,新人8小時領有5星 藝人卡。。。 爭取時間： 28C7AWY04UAW 快！！
224,2018年11月13日,5,"我充了兩次$14.99,兩次扣了我錢只有一次成功，可以回給我嗎？"
225,2018年11月17日,1,他跟我說sdk異常無法進入... 手機：Sharp fs8032
226,2018年11月17日,1,合作任務太死北
227,2018年11月16日,5,2161147趕快來邀請一起合作任務吧！！
228,2018年11月9日,5,輸入邀請碼拿獎勵KP5WCBH76CHV
229,2018年11月1日,5,忍不住會想課金
230,2018年10月31日,1,為什麼一直出現SDK初始化
231,2018年10月31日,4,Sdk初使化異常是為何??請盡快排除
232,2018年10月31日,2,SDK初始化異常是什么意思？
233,2018年10月31日,2,成日都SDK初始化異常
234,2018年11月1日,5,各藝人屬性需要好好研究
235,2018年11月5日,5,歡迎輸入我的邀請碼PKVBH96A6TYS一起遊戲~
236,2018年10月30日,5,拍片其實不容易耶
237,2018年10月31日,1,剛剛怎麼開都開不了，一直顯示什麼SDK異常....本來還好好的
238,2018年10月30日,2,經常hang機，關機都不能…😤希望新version有所改善…😎
239,2018年10月31日,1,開唔返個遊戲
240,2018年12月27日,5,新人禮包～快拿！ 4MA30P5CV4MY
241,2018年12月21日,1,超級無聊透頂！別玩了！
242,2018年12月14日,3,我剛剛登不進去耶！說版本異常，什麼意思？
243,2018年12月7日,1,進不到入去
244,2018年12月5日,5,加入好友拿禮物8B3YVPFHMW6X
245,2018年12月9日,4,免費轉盤轉到碎片，都沒到倉庫，是怎麼回事啊…
246,2018年12月12日,1,韓喜珍360擅長卡BUG 要不要處理?
247,2018年12月4日,5,賣到大賣就是爽
248,2018年12月2日,5,MQ87CQ69UB1X 2擋邀請碼
249,2018年11月29日,5,STQVN3UTSNUW 邀請碼加入集團
250,2018年12月2日,4,好友系統改一下吧
251,2018年11月28日,5,Not bad but can be better
252,2018年11月18日,5,請問我在商店買的禮包要去哪裡開?
253,2018年11月22日,5,P0NXKCXYM3XV歡迎加入一起拿禮物😁
254,2018年11月17日,1,垃圾 完全開不到
255,2018年11月21日,1,遊戲本身跟發想設計非常不錯 很有創意 有趣新鮮 市場上幾乎沒有同類型 可惜敗在公司錯誤的經營與策略目標上 變成不斷開新服的大陸免洗手遊 活動日復一日的嗑金拿演員 只想噱玩家錢的目的過於明顯 也不用個好活動包裝一下 拍片非常吃運氣 建議想入坑的請三思 排名要前口袋要hen多錢!
256,2018年11月2日,3,今天單筆儲值0.99這個用不了
257,2018年11月21日,4,儲值0.99畫面卡住讓人不太愉快
