,Date,Score,reviews
183,2017年10月11日,4,這遊戲不能用手把玩嗎… 很可惜說
184,2017年10月16日,3,容易當機跟卡鍵
185,2017年10月17日,3,今天登不到遊戲
186,2017年10月21日,1,遊戲關卡8-5的boss. 根本無法破關阿
187,2017年10月21日,1,我的雪豹裝莫名奇妙不見了
188,2017年10月24日,3,最近一直閃退…… 滑桿有時太敏感或頓頓的
189,2017年11月1日,5,安卓系統可以加蘋果系統的玩家好友嗎？
190,2017年11月1日,1,花錢買氣受
191,2017年11月24日,3,抽卡都是假的，都給最爛的先給，騙子
192,2017年10月19日,5,很愛玩，但太多bugs，兩個月都未解決，很失望  1. 擂臺長期有bugs，被打不通知，尤其最後3分鐘。就算戰勝亦不能進16強，應要設定限時內的挑戰，勝方可進下一回合 2. 鋼鐵要塞有bugs，未開始已被敵人扣血 3. 對抗賽配對很差，自己的隊友超弱，對手永遠很強 4. 兵工廠找玩家切磋，對手永遠說被別人攻擊著，無法切磋，要是被攻擊，請別讓系統找到 5. 奪寶爭雄太lag，時段又太少，太短，完全失去動力競爭 6. 得到珍貴槍械的碎片，及人物碎片的地方不多，只能用錢去買，失去遊戲趣味 7. 體能回復超慢，太少了 8. 伺服器太弱，在一個良好wifi的地方下竟然收不到  希望盡快更新，改善現有的bugs。補償玩家，不然很快會流失大部份玩家
193,2017年9月28日,1,幹… 什麼都是要花錢買 騙小騙鼻ㄟ  爛
194,2017年9月21日,5,非常有味道的遊戲 充滿懷念和感動
195,2017年9月22日,5,鑽石多一點體力多一點裝備多送一點武器多送一點體力CD時間短一點
196,2017年10月4日,5,這是台服的版本嗎
197,2017年9月27日,1,為什麼我的鑽石就這樣歸零了？超爛
198,2017年9月23日,5,期待更多內容更新
199,2017年9月28日,5,是否可以增加使用手把遊玩功能？
200,2017年9月15日,5,懷舊遊戲
201,2017年9月16日,3,為什麼寵物系統不見了？
202,2017年9月16日,5,我覺得很棒
203,2018年5月16日,1,又怎樣啦，不能登入，爛，從新下載也是個問題
204,2017年10月23日,1,為什麼遊戲都進不去
205,2017年10月4日,2,等級太難升
206,2017年10月17日,4,第三天就不能玩了
207,2017年11月5日,1,為什麼我連續儲值了兩次。。。鑽石也沒出現。。首充獎勵也沒有
208,2017年10月26日,1,坑錢遊戲
209,2017年9月30日,3,有時候都會閃退 好…
210,2017年10月2日,1,太ezzzy勒ㄅ
211,2017年10月4日,1,一直黑頻跳出閃跳。一小時4.5次。太嚴重了。
212,2017年10月14日,1,爛到BJ4
213,2017年10月17日,3,怎麼沒辦法進入
214,2017年10月17日,4,為什麼不能登入
215,2017年10月20日,1,又壞掉了是嗎！🤣沒能力就別改版😂
216,2017年10月20日,1,遊戲Bug補償的500鑽，睡醒瞬間剩26，這...失去的鑽？？
217,2017年10月27日,5,太好玩了!!! 超經典的懷舊遊戲!!!
218,2017年10月28日,5,登不進去
219,2017年10月29日,5,很好玩 童年
