,Date,Score,reviews
237,2017年4月29日,5,畫質很美 畫面也很順，不會卡卡der，是款好遊戲！
238,2017年5月7日,2,遊戲好玩，但官方的處理態度毀了這遊戲
239,2017年5月10日,2,綜合頻道都被詐騙集團洗頻了，沒在處理嗎？……這樣玩家怎麼交流
240,2017年4月28日,5,不錯玩
241,2017年4月28日,1,下載之後他說是惡意程式??
242,2017年4月28日,5,畫質很棒
243,2017年5月3日,1,現在為什麼登不進去啊。。。。。重新下載還是不能進！！！！！！
244,2017年5月1日,3,會閃退
245,2017年5月7日,5,遊戲畫風好
246,2017年4月29日,5,畫質很棒喔
247,2017年4月30日,4,遊戲活動很多，不會單調，畫質也很好
248,2017年4月29日,5,真的不錯玩哈哈
249,2017年5月18日,1,好可怕哦，竟然有毒
250,2017年5月9日,1,總統幾玩家
251,2017年5月6日,2,為什麼我的手機亮度一直被他玩弄...
252,2017年5月6日,5,希望別問題的嚴重性了！加油～星宮!
253,2017年5月18日,3,打字傳送不了
254,2017年5月11日,1,一直閃退，到底要怎麼玩呀？可以趕快修復嗎？
255,2017年5月8日,5,好玩   畫面也漂亮
256,2017年4月30日,5,畫面很可愛，且玩的很順很流暢，推薦
257,2017年4月29日,4,畫面流暢人物可愛
258,2017年5月1日,5,好玩簡單操作
259,2017年5月4日,5,畫面不錯 直得一玩👍
260,2017年5月4日,5,劇情有趣，介面方便
261,2017年4月29日,5,畫風可愛~非常好玩
262,2017年5月2日,5,耐玩 畫面精緻
263,2017年5月3日,5,支持遊戲，好玩
264,2017年4月30日,5,畫面漂亮 喜歡
265,2017年5月2日,5,不錯玩!
266,2017年4月29日,3,玩到前期，後期未知
267,2017年4月29日,4,很可愛的一款遊戲，操作介面也很簡單，好玩~
268,2017年4月30日,3,忽然當機
269,2017年4月30日,5,人物與畫面都還不錯！！
270,2017年4月30日,5,技能華麗，畫風不錯，好玩
271,2017年4月28日,5,超好玩的！！！
272,2017年5月4日,1,強烈要求退款
273,2017年5月1日,5,還不錯玩
274,2017年4月29日,5,遊戲進行很順暢～很喜歡！
275,2017年4月29日,5,好玩一定要來
276,2017年5月11日,1,無限檢查更新
277,2017年5月9日,5,好好玩呀！
278,2017年5月5日,5,畫面不錯。遊戲也好玩。喜歡
279,2017年4月29日,5,真的很不錯
280,2017年5月3日,1,現在為什麼登不進去啊。。。。。重新下載還是不能進！！！！！！
281,2017年4月26日,5,希望能夠增加一點任務經驗或是 合理的怪物等級，不然課金和小課金的弱差會逐漸拉大 例如沒任務可接，沒有怪可以打 無法刷裝或經驗。導致不知道做啥玩別的遊戲放棄這款。
282,2017年4月29日,5,很好玩玩
283,2017年4月30日,5,好玩
284,2017年5月2日,5,很棒
285,2017年4月30日,5,畫質好
286,2017年5月6日,5,還不錯
287,2017年4月29日,5,還不錯
288,2017年4月29日,5,打發時間
289,2017年4月29日,5,好玩
290,2017年4月28日,5,好玩
291,2017年4月29日,5,還不錯
292,2017年5月5日,5,好玩唷，但一直網路超時……求改善~
293,2017年4月29日,5,好玩~~~
294,2017年5月4日,5,好玩
295,2017年5月7日,5,好玩
296,2017年5月1日,5,好玩
297,2017年5月7日,1,我一直在解同一個任務，，，，，，，，，被踢下線n次，，偶放棄，不玩了
298,2017年5月17日,1,偵測到惡意程式???
299,2017年5月1日,5,好玩
300,2017年5月1日,5,好玩
301,2017年5月2日,5,good
302,2017年5月5日,5,不錯
303,2017年4月30日,5,可以
304,2017年5月1日,5,流暢，互動多，好玩。
305,2017年5月2日,5,守護雙子
306,2017年4月30日,5,不錯玩
307,2017年4月30日,5,好玩
308,2017年5月6日,1,一直狂登都登不進去？？
309,2017年4月29日,5,好玩
310,2017年4月29日,5,好玩
311,2017年4月28日,5,很好玩的
312,2017年5月7日,5,好玩
313,2017年5月3日,5,好好玩
314,2017年5月3日,5,覺得好玩！！！  希望能趕快維修好～～～
315,2017年5月7日,5,還不錯
316,2017年5月15日,1,一直連線錯誤，怎麼玩？
317,2017年5月10日,5,很好玩
318,2017年4月28日,5,不錯玩
319,2017年4月30日,5,還可以
320,2017年5月4日,1,操……什麼爛遊戲 一天24小時維修超過16小時  而且還每天…包一包下架
321,2017年4月24日,5,封測以來一直玩到現在每次都有參加，遊戲方面官方做了很多改良跟新增和優化連線品質，雖然的確實施幾次封測刪了幾回，滅了很多玩家的火，但是官方很用心在跟玩家溝通，是個不錯的遊戲，大家可以一起來玩喔(≧▽≦)
322,2017年4月26日,5,希望能夠增加一點任務經驗或是 合理的怪物等級，不然課金和小課金的弱差會逐漸拉大 例如沒任務可接，沒有怪可以打 無法刷裝或經驗。導致不知道做啥玩別的遊戲放棄這款。
323,2017年4月24日,1,沒WIFI不能玩嗎？ 只會說網絡不好 其他遊戲又玩到。。哪不好呢？ 真不明不白
324,2017年5月6日,3,根本進不去，怎麼玩，做什麼都網絡超時!!你們還不趕快弄好，叫玩家怎麼玩，遊戲有多好都沒用啦!
325,2017年5月10日,1,剛進去玩畫面超卡卡很嚴重玩不下去遊戲問題一推玩屁 畫質卡技能卡破遊戲
326,2017年5月3日,1,請問什麼是請求網絡超時，我用2個wifi及一個行動網絡連線都話超時，是不給我玩吧
327,2017年5月6日,1,完全進不了遊戲啊！我用了很快的網也進不了，這要我怎麼玩啊，登入就狂說我超時，進不了怎麼玩呢！？
328,2017年5月6日,1,不好玩，建議不要玩剛下載玩個一個小時斷十幾次。你說誰要玩。
